255,38
53,342
218,176
201,77
168,142
329,323
41,182
209,34
227,40
43,349
256,46
281,273
194,69
168,343
37,69
259,250
248,331
40,106
145,212
288,336
145,37
145,95
118,266
250,273
35,345
337,178
208,224
223,45
173,47
149,197
178,219
124,204
140,268
305,33
39,134
239,79
75,45
175,236
181,156
221,50
113,291
187,179
48,211
322,214
245,204
274,290
42,246
33,36
243,297
333,264
274,75
327,52
186,221
299,340
150,71
211,348
328,287
39,52
191,193
34,324
176,241
338,247
34,338
332,183
186,185
44,279
223,349
132,254
233,77
126,51
183,348
38,272
277,73
335,248
251,214
204,349
205,236
101,346
261,209
172,172
242,46
257,185
43,187
126,347
218,143
189,337
323,235
168,77
114,198
243,202
264,113
264,187
260,209
171,135
76,39
46,175
206,247
327,202
242,39
340,311
141,203
98,340
181,244
131,218
135,213
271,247
243,42
145,333
39,137
209,161
38,124
244,267
249,298
253,36
224,276
328,35
192,252
118,276
304,28
40,204
326,323
169,81
118,93
154,280
112,342
231,334
181,219
30,65
207,331
176,38
41,291
125,186
147,337
322,94
223,70
229,161
128,346
271,46
266,37
233,260
119,209
91,37
222,151
254,189
182,239
131,269
257,332
181,80
38,200
169,40
329,311
178,79
50,248
260,338
203,168
328,101
58,324
44,323
208,155
44,224
238,200
138,44
320,214
135,267
268,202
114,267
245,35
325,194
327,147
158,277
188,176
126,214
253,78
117,187
276,344
226,347
91,47
285,42
189,339
237,67
40,290
176,72
321,195
51,112
335,125
320,158
145,83
140,79
235,202
198,42
48,228
328,305
36,177
258,185
182,71
116,44
39,67
325,315
195,189
180,239
219,69
212,81
145,346
187,223
61,341
329,319
271,335
213,38
254,257
245,254
268,297
326,155
265,337
333,72
107,37
180,232
239,129
248,210
218,37
199,245
286,334
300,18
266,111
191,343
197,192
136,72
245,112
135,296
260,104
206,45
132,185
209,36
275,100
102,42
121,181
326,244
117,83
174,339
247,128
143,212
331,300
87,345
145,296
148,287
183,68
119,47
217,81
153,116
217,146
204,252
144,75
327,78
45,140
116,185
286,349
334,300
133,334
321,192
180,244
274,188
125,86
37,72
83,349
90,336
329,169
237,208
147,342
242,258
45,202
36,232
164,151
168,147
233,137
138,215
48,336
262,77
320,187
237,200
47,340
233,37
283,69
337,278
234,36
211,43
328,126
320,123
152,197
96,339
263,86
207,191
196,334
204,334
111,77
49,197
232,343
325,209
157,70
65,337
180,44
225,132
243,209
133,108
273,41
47,299
252,182
327,124
262,262
171,343
211,68
242,66
234,123
323,347
277,92
270,296
121,47
149,280
156,346
335,158
325,316
62,336
114,190
232,127
160,148
142,44
327,44
226,346
238,332
230,141
188,52
147,78
49,57
251,63
337,96
179,36
208,170
33,49
147,40
47,285
327,118
166,344
201,69
45,70
146,185
331,327
331,36
36,125
321,289
269,343
253,97
117,86
141,185
156,146
199,253
249,117
115,41
192,340
276,95
267,199
252,33
153,255
213,46
331,39
323,41
330,229
254,112
282,67
126,80
203,80
327,177
338,288
129,335
116,74
324,245
144,182
232,349
237,40
324,38
51,170
330,93
245,247
182,216
187,341
43,220
171,44
46,272
245,69
262,186
200,39
215,50
133,94
331,119
277,78
171,157
50,122
229,136
164,141
329,88
320,83
133,101
232,291
129,208
254,267
240,47
259,89
266,96
140,107
238,185
133,75
209,181
329,318
92,48
264,51
52,165
42,242
114,262
214,348
274,50
196,336
161,52
179,166
166,154
272,335
243,271
42,333
148,111
253,346
40,71
172,156
122,205
190,78
143,284
138,189
82,41
256,214
259,212
221,39
224,154
233,122
253,121
145,207
333,236
39,97
260,281
210,158
75,339
267,104
72,344
250,182
148,279
267,196
324,99
280,346
129,84
180,161
162,346
31,73
226,155
245,74
327,106
122,40
249,212
334,301
187,221
123,196
125,42
329,83
259,48
135,71
150,48
273,35
189,348
158,118
178,67
47,302
48,49
168,78
210,232
194,188
244,114
252,114
130,42
254,46
130,303
271,91
335,339
36,182
136,116
120,209
41,58
328,184
230,46
237,120
42,155
325,193
334,141
128,295
137,42
329,336
240,123
160,281
330,284
192,175
42,215
31,40
141,217
45,142
218,158
160,70
213,51
36,349
47,53
325,112
64,48
178,45
49,208
279,263
221,154
189,220
47,214
195,174
253,131
183,71
186,239
262,190
39,74
120,82
34,60
198,194
198,191
36,229
194,248
141,110
210,341
45,47
248,216
35,189
217,41
203,184
207,82
56,325
48,216
47,347
336,341
145,47
282,82
96,344
250,212
122,264
147,194
102,335
210,164
129,350
202,164
233,338
331,177
245,348
180,171
235,70
254,304
248,206
239,193
336,116
254,303
272,194
177,332
191,49
278,278
240,210
321,37
205,65
115,343
251,336
222,65
190,223
270,93
168,168
147,201
328,197
258,64
329,91
103,46
321,262
262,265
203,73
199,220
45,69
115,74
51,85
252,340
200,225
208,238
153,145
134,212
42,60
44,240
186,192
147,102
146,205
80,339
155,50
41,261
330,345
260,113
51,125
326,269
125,286
338,315
204,36
243,50
271,102
321,111
158,343
152,44
40,254
197,338
223,46
246,194
251,115
324,153
320,259
57,321
338,204
243,126
71,344
326,186
30,53
173,155
330,175
256,183
122,287
207,46
219,338
320,185
242,49
138,211
152,347
193,80
182,72
86,40
159,141
268,348
309,45
304,42
29,79
36,140
37,269
269,88
43,74
40,207
249,191
186,171
327,243
285,73
331,197
282,91
273,76
242,202
247,62
227,162
126,95
231,73
117,182
330,272
33,137
185,239
328,50
208,230
205,338
169,152
196,217
262,117
43,343
195,49
329,329
217,73
298,329
119,204
49,184
131,69
225,142
251,102
157,265
271,329
148,128
123,338
167,333
181,344
245,190
229,133
272,83
51,233
141,294
63,48
263,91
195,182
329,322
323,264
39,155
268,87
322,136
215,43
252,283
185,217
190,246
46,95
195,79
43,283
334,212
324,331
204,339
260,116
168,75
48,290
252,38
41,264
41,42
234,70
132,281
93,43
203,182
233,148
269,335
179,155
144,215
227,161
44,197
59,347
323,121
16,324
157,147
54,346
36,133
235,44
292,338
265,195
288,337
177,227
269,63
222,141
50,140
178,244
44,184
45,186
30,67
323,148
155,333
161,153
110,70
233,342
165,145
223,149
207,172
149,206
126,88
209,158
332,75
324,197
35,337
45,115
243,123
271,76
205,185
97,39
181,336
40,306
150,203
202,178
324,127
42,114
262,73
218,341
331,144
184,341
124,96
270,281
275,280
249,348
117,302
321,251
178,346
50,303
255,346
135,337
93,342
38,56
176,68
187,173
204,52
148,112
45,112
331,237
100,50
333,87
190,216
152,115
329,332
224,286
127,102
230,156
341,331
326,275
274,343
253,101
142,128
189,41
201,335
50,232
196,193
89,46
158,144
34,114
178,153
50,48
144,341
332,108
271,204
110,267
283,66
248,188
261,114
253,42
174,81
131,214
51,250
41,187
155,123
74,47
213,237
252,75
39,201
202,253
124,39
52,172
177,220
334,192
51,231
146,302
48,166
60,324
42,77
231,51
181,239
123,210
285,51
255,62
222,81
33,109
156,139
212,47
257,210
335,197
46,105
170,174
89,345
86,48
283,46
175,233
190,169
97,336
243,143
324,220
144,189
322,39
102,38
35,322
231,78
39,229
261,45
36,58
251,182
39,252
150,129
202,332
199,36
327,160
43,157
322,250
279,43
177,51
331,345
34,47
128,82
42,48
239,284
244,72
80,38
72,45
130,251
279,39
247,106
235,199
143,51
100,345
177,339
328,323
239,116
106,342
325,97
332,175
267,110
319,235
242,76
337,249
214,65
152,82
233,45
273,100
188,178
37,59
253,70
330,136
46,325
106,347
330,299
41,248
285,43
244,185
267,273
327,175
180,338
153,80
195,338
118,334
34,142
46,290
44,337
267,262
333,317
331,320
259,338
209,156
146,197
173,37
48,325
189,202
195,247
262,331
45,286
333,138
332,250
262,97
141,189
253,107
267,98
185,234
146,125
133,264
323,158
199,224
277,347
139,44
177,48
122,278
289,346
204,217
291,345
165,44
136,294
285,48
39,56
39,209
221,334
116,341
189,36
51,76
235,335
262,193
44,335
41,112
129,188
178,163
216,339
43,200
324,284
47,227
154,70
171,148
130,261
266,288
257,93
210,172
285,49
182,160
284,83
257,217
253,277
334,142
131,85
328,168
49,111
46,153
180,345
141,276
137,238
225,147
172,67
44,211
110,81
151,192
320,103
230,125
335,285
81,341
304,18
196,73
222,344
119,190
322,342
117,345
153,344
248,121
243,48
335,257
136,216
143,102
43,322
47,136
230,67
222,148
83,49
183,341
134,269
188,168
238,118
329,114
43,83
323,156
115,191
288,45
268,339
286,33
274,284
210,344
270,192
230,48
270,39
174,347
227,167
210,38
233,50
163,140
131,302
160,48
278,336
249,344
140,208
323,320
110,44
238,257
46,312
41,338
187,164
270,199
187,217
337,245
166,160
65,347
145,77
326,342
251,79
209,190
240,144
166,66
130,103
244,142
241,123
115,72
50,76
173,51
255,217
187,249
38,149
251,52
331,108
151,116
118,68
136,213
132,186
162,153
246,187
229,139
227,164
140,259
62,345
166,342
326,98
108,337
223,144
46,54
219,350
48,321
138,339
61,323
265,202
323,72
180,71
115,76
42,274
118,91
51,324
150,142
111,73
275,68
118,337
50,194
40,164
285,70
261,188
270,34
329,284
268,76
321,229
183,236
172,334
56,332
121,92
51,138
44,99
336,95
192,74
132,91
212,40
219,143
194,193
186,193
325,262
228,346
323,141
269,204
231,262
339,213
23,324
296,348
227,80
234,341
46,221
325,166
148,203
149,263
171,74
121,198
320,131
272,193
110,339
329,118
235,331
331,241
205,250
79,46
148,81
277,44
52,325
62,321
181,183
250,208
321,81
155,73
275,36
265,44
205,229
189,192
162,334
58,338
141,345
49,207
208,156
336,253
214,340
245,300
276,89
334,153
20,322
206,349
207,220
225,340
159,137
179,171
190,76
150,197
165,41
41,155
119,181
192,350
328,310
262,37
147,36
121,204
222,146
211,219
260,119
158,46
241,339
164,153
238,201
142,94
146,74
330,51
153,122
325,333
43,91
259,92
242,284
323,333
49,263
198,184
326,315
156,124
267,45
211,164
178,164
151,132
179,188
256,78
37,192
257,207
330,202
169,170
218,161
138,73
129,207
208,249
242,206
326,260
339,342
183,248
252,102
138,210
45,88
261,341
120,342
203,193
141,97
134,86
326,241
141,51
99,46
126,210
238,260
116,270
150,132
326,211
47,241
151,118
333,266
56,324
154,109
211,238
212,71
149,38
262,78
67,44
34,288
141,349
114,201
38,163
257,274
235,345
253,270
329,87
78,340
201,189
125,336
221,45
191,248
191,179
334,328
320,126
158,66
135,182
38,67
50,127
39,263
265,40
216,176
149,256
89,44
307,346
38,342
170,173
142,202
242,340
213,48
231,298
207,224
153,141
225,279
302,25
123,344
269,93
199,35
258,290
279,62
184,50
157,129
201,195
244,129
194,48
257,110
267,108
47,282
253,130
261,43
49,170
201,243
51,308
325,139
127,208
136,120
214,171
219,334
205,249
121,98
264,336
246,192
216,159
149,75
281,36
231,134
131,209
302,331
47,127
256,48
38,219
226,65
266,197
219,80
187,181
281,42
37,242
204,247
39,283
158,259
161,157
178,341
171,138
255,72
115,51
265,270
183,72
170,155
28,322
74,346
268,98
338,266
83,34
117,336
125,98
138,109
232,134
126,40
201,343
214,156
340,334
260,191
248,340
327,97
269,200
134,50
72,336
331,220
224,36
174,143
248,43
50,66
207,168
42,266
262,69
252,72
39,322
198,344
329,110
330,86
102,350
333,268
260,347
328,218
302,347
126,186
36,138
217,281
131,263
75,42
323,114
43,282
39,343
217,159
334,169
221,138
102,348
172,168
332,264
210,233
150,348
47,73
75,39
277,70
183,223
185,38
217,348
134,98
121,255
141,78
226,72
177,234
35,174
133,347
247,189
42,130
135,275
190,79
153,272
232,334
184,49
183,83
239,33
42,275
254,208
204,183
152,127
153,191
32,171
150,273
333,164
113,340
271,274
221,145
138,82
331,265
166,81
44,141
259,339
136,332
75,345
206,230
39,120
36,211
36,350
124,257
192,49
168,337
35,177
244,340
320,288
252,104
131,67
207,162
267,198
45,212
229,151
331,199
161,129
280,288
218,179
201,222
268,203
182,154
109,341
331,273
246,182
123,89
334,98
322,177
85,44
329,288
135,88
122,186
301,38
170,41
150,108
185,199
267,270
38,96
267,298
175,39
325,84
43,120
223,141
245,66
207,232
195,179
120,202
180,80
286,339
335,217
241,195
142,193
36,192
235,191
78,342
326,288
172,140
329,289
172,40
163,269
57,344
246,299
166,163
97,44
240,122
138,100
263,213
248,336
189,343
144,252
47,255
188,177
257,335
234,155
152,147
320,181
242,182
40,250
329,307
41,215
149,50
144,345
185,224
287,38
202,79
223,170
323,50
125,204
91,41
193,343
138,85
250,258
132,81
245,205
267,68
140,97
215,70
244,124
149,127
37,84
248,190
168,34
47,82
50,142
274,76
261,338
202,193
332,287
210,229
273,81
209,173
126,83
223,163
132,295
200,49
42,52
321,316
43,235
156,340
209,177
333,184
260,334
324,329
32,325
46,191
338,191
155,116
143,71
222,159
331,78
277,74
142,124
87,35
279,92
158,71
141,309
340,338
124,189
86,338
179,75
54,347
159,155
163,287
267,37
247,282
61,337
95,51
231,338
18,322
289,34
249,99
333,193
170,164
322,199
40,187
194,70
189,218
156,117
122,201
41,133
47,254
180,216
274,201
160,151
257,42
267,105
46,190
184,37
240,265
201,338
333,322
55,322
48,226
216,43
167,71
334,126
254,95
210,222
329,338
257,94
26,322
160,137
70,44
128,183
45,61
246,45
178,235
250,209
168,158
148,246
41,85
201,239
296,340
135,87
143,125
197,71
262,103
188,77
48,243
246,255
250,335
321,157
144,131
246,135
211,232
119,197
277,330
35,130
276,41
137,186
49,67
42,73
261,119
44,278
335,336
265,190
51,332
335,232
328,301
196,248
128,110
111,40
248,349
48,214
322,208
116,346
46,248
147,110
33,96
151,49
184,233
262,291
44,287
328,156
185,238
210,226
212,163
38,325
83,339
143,302
127,67
127,215
217,345
62,341
151,51
218,142
219,150
230,38
242,128
302,343
289,343
178,160
38,118
264,84
239,277
71,45
247,139
103,38
324,75
176,177
48,117
37,114
83,44
43,126
129,38
140,251
126,207
331,155
38,312
185,333
35,131
64,46
195,192
51,301
46,213
177,185
134,263
254,214
192,334
156,43
112,41
36,148
268,190
223,166
207,233
152,340
238,188
187,244
262,189
42,119
209,51
114,186
134,216
172,141
236,295
195,199
142,127
75,51
160,155
208,67
196,82
129,260
160,127
40,139
167,72
229,71
179,341
335,242
324,85
324,82
133,250
127,184
209,187
264,34
84,342
68,52
38,120
259,349
180,167
38,338
269,62
160,160
324,129
320,149
107,342
323,295
116,207
238,51
96,41
321,49
225,139
197,334
131,88
323,266
259,215
161,294
269,186
219,151
328,223
292,340
140,113
331,301
280,38
48,51
175,163
40,98
50,247
328,332
38,80
43,340
53,339
258,187
48,37
200,199
320,116
267,47
42,152
130,70
188,224
244,106
39,243
283,330
52,339
219,140
155,290
133,117
136,87
136,80
264,36
259,273
59,335
182,173
241,210
131,84
275,98
335,237
265,200
329,282
266,302
224,271
169,162
166,145
203,189
247,118
52,323
319,196
133,37
193,199
114,281
139,106
324,170
210,174
242,67
208,229
184,44
270,43
210,240
273,77
236,51
169,160
298,339
329,48
136,302
47,309
40,112
157,334
273,257
170,136
255,113
185,46
320,299
125,259
321,254
266,196
159,338
39,214
321,223
325,221
124,70
265,82
330,254
328,278
231,247
320,278
208,73
49,42
246,35
325,107
146,294
259,254
331,245
48,118
216,341
267,67
162,75
259,99
44,344
152,106
46,297
336,131
116,199
154,114
267,71
206,242
47,80
335,155
168,141
119,188
33,76
183,335
327,173
255,66
133,116
206,70
332,49
117,348
152,140
147,190
329,69
40,221
148,68
51,342
43,110
262,281
259,219
179,39
40,229
123,69
201,201
70,50
37,109
274,190
141,90
161,41
40,57
228,36
259,69
45,55
47,109
43,179
50,143
255,276
273,80
138,90
267,83
248,42
183,339
328,283
144,100
47,244
325,291
267,95
38,148
329,254
322,118
170,172
229,341
47,323
326,227
175,164
42,75
332,132
272,334
119,349
213,68
152,348
250,101
330,142
243,334
151,39
40,84
201,172
298,340
74,42
148,269
45,99
235,67
176,71
205,217
141,266
181,346
276,47
208,82
149,76
